order_id,order_date,year,month,country,state,sales_channel,customer_age_group,customer_gender,product_category,sub_category,product_name,brand,order_quantity,unit_cost,unit_price,discount_pct,discount_amount,revenue,cost,profit,rating,quality_score,stock_status
ORD-01278,2024-01-07,2024,1,France,Ile-de-France,Retail Partner,18-24,Other,Accessories,Bottles,HydroBottle,Guardian,7,5,18.35,0.15,19.27,109.18,35,74.18,3.5,76,Out of Stock
ORD-01279,2025-02-27,2025,2,Australia,New South Wales,Amazon,45-54,Other,Accessories,Bottles,HydroBottle,Guardian,5,5,20.47,0,0.0,102.35,25,77.35,3.9,76,Low Stock
ORD-01280,2024-05-02,2024,5,United Kingdom,England,Company Website,45-54,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,4,760,1248.3,0.15,748.98,4244.22,3040,1204.22,3.8,91,In Stock
ORD-01281,2025-04-30,2025,4,Canada,Quebec,Amazon,35-44,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,995.17,0.05,49.76,945.41,640,305.41,4.3,89,In Stock
ORD-01282,2024-07-24,2024,7,Canada,Quebec,Retail Partner,35-44,Male,Accessories,Locks,SecureLock Pro,Guardian,12,18,48.71,0,0.0,584.52,216,368.52,3.6,85,Low Stock
ORD-01283,2025-09-12,2025,9,United States,Washington,Company Website,35-44,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,679.36,0,0.0,2038.08,1260,778.08,4.5,86,In Stock
ORD-01284,2025-08-04,2025,8,France,Occitanie,Retail Partner,25-34,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1238.26,0,0.0,2476.52,1520,956.52,4.4,91,In Stock
ORD-01285,2024-04-09,2024,4,Australia,New South Wales,Retail Partner,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,7,12,37.95,0.15,39.85,225.8,84,141.8,3.5,81,Low Stock
ORD-01286,2024-02-01,2024,2,France,Ile-de-France,Retail Partner,25-34,Other,Accessories,Helmets,SafeRide Helmet,Apex,3,22,63.22,0.05,9.48,180.18,66,114.18,4.5,88,In Stock
ORD-01287,2025-06-14,2025,6,Canada,Ontario,Retail Partner,55+,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1939.4,0.15,290.91,1648.49,1200,448.49,4.5,95,In Stock
ORD-01288,2025-04-03,2025,4,United States,Washington,Company Website,25-34,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1196.05,0,0.0,3588.15,2280,1308.15,4.4,91,In Stock
ORD-01289,2024-02-12,2024,2,United Kingdom,England,Retail Partner,35-44,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2095.15,0.2,1257.09,5028.36,3600,1428.36,4.3,95,In Stock
ORD-01290,2025-07-30,2025,7,France,Provence-Alpes-Cote d'Azur,Company Website,35-44,Male,Accessories,Helmets,SafeRide Helmet,Apex,10,22,61.86,0.1,61.86,556.74,220,336.74,4.0,88,In Stock
ORD-01291,2025-04-03,2025,4,Canada,Quebec,Retail Partner,45-54,Other,Accessories,Locks,SecureLock Pro,Guardian,8,18,49.32,0.1,39.46,355.1,144,211.1,4.1,85,In Stock
ORD-01292,2025-02-02,2025,2,United Kingdom,Scotland,Amazon,35-44,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,580.88,0.15,87.13,493.75,310,183.75,4.0,82,In Stock
ORD-01293,2025-08-07,2025,8,France,Ile-de-France,Company Website,55+,Male,Accessories,Locks,SecureLock Pro,Guardian,7,18,46.86,0.2,65.6,262.42,126,136.42,4.7,85,In Stock
ORD-01294,2025-12-01,2025,12,Germany,Berlin,Amazon,25-34,Other,Accessories,Helmets,SafeRide Helmet,Apex,7,22,63.03,0.1,44.12,397.09,154,243.09,4.4,88,In Stock
ORD-01295,2024-11-23,2024,11,United States,Texas,Company Website,18-24,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1910.8,0.1,191.08,1719.72,1200,519.72,4.3,95,In Stock
ORD-01296,2025-11-06,2025,11,United Kingdom,England,Amazon,55+,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1432.77,0.25,358.19,1074.58,900,174.58,5.0,93,In Stock
ORD-01297,2024-09-21,2024,9,Germany,Hamburg,Amazon,45-54,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,3,590,934.72,0.1,280.42,2523.74,1770,753.74,3.9,84,In Stock
ORD-01298,2025-09-06,2025,9,United States,Florida,Retail Partner,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,724.29,0,0.0,2897.16,1680,1217.16,4.3,86,In Stock
ORD-01299,2024-06-11,2024,6,Germany,Bavaria,Retail Partner,45-54,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,970.79,0.05,242.7,4611.25,3200,1411.25,4.4,89,In Stock
ORD-01300,2025-07-03,2025,7,United Kingdom,Scotland,Amazon,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,6,12,40.91,0,0.0,245.46,72,173.46,3.4,81,In Stock
ORD-01301,2025-05-24,2025,5,Canada,British Columbia,Amazon,18-24,Male,Accessories,Helmets,SafeRide Helmet,Apex,2,22,59.72,0.1,11.94,107.5,44,63.5,4.4,88,In Stock
ORD-01302,2025-03-22,2025,3,France,Occitanie,Retail Partner,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2013.92,0,0.0,6041.76,3600,2441.76,4.7,95,Low Stock
ORD-01303,2024-08-03,2024,8,Australia,Victoria,Company Website,45-54,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,5,420,750.25,0,0.0,3751.25,2100,1651.25,3.9,86,Low Stock
ORD-01304,2025-10-21,2025,10,United States,Florida,Retail Partner,25-34,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1522.58,0.05,76.13,1446.45,900,546.45,5,93,In Stock
ORD-01305,2025-11-04,2025,11,Australia,Victoria,Company Website,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,718.72,0.15,431.23,2443.65,1680,763.65,4.2,86,In Stock
ORD-01306,2025-12-02,2025,12,United States,Florida,Amazon,25-34,Male,Accessories,Helmets,SafeRide Helmet,Apex,10,22,61.6,0.15,92.4,523.6,220,303.6,4.4,88,In Stock
ORD-01307,2025-12-01,2025,12,Canada,Ontario,Retail Partner,18-24,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1582.62,0.1,158.26,1424.36,900,524.36,4.6,93,In Stock
ORD-01308,2025-07-12,2025,7,United States,California,Retail Partner,45-54,Female,Accessories,Locks,SecureLock Pro,Guardian,9,18,50.66,0.15,68.39,387.55,162,225.55,4.0,85,In Stock
ORD-01309,2024-08-31,2024,8,Australia,Victoria,Company Website,55+,Female,Accessories,Lights,NightBeam Light Set,Apex,6,12,42.02,0.05,12.61,239.51,72,167.51,3.8,81,Low Stock
ORD-01310,2024-08-17,2024,8,Canada,Quebec,Company Website,18-24,Female,Accessories,Locks,SecureLock Pro,Guardian,4,18,52.91,0.1,21.16,190.48,72,118.48,3.9,85,Low Stock
ORD-01311,2024-11-03,2024,11,Canada,Ontario,Company Website,45-54,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2155.67,0.15,646.7,3664.64,2400,1264.64,4.9,95,In Stock
ORD-01312,2025-04-16,2025,4,Australia,Victoria,Company Website,25-34,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1993.53,0.1,398.71,3588.35,2400,1188.35,4.9,95,In Stock
ORD-01313,2025-06-26,2025,6,Canada,British Columbia,Company Website,55+,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,876.79,0.15,263.04,1490.54,1180,310.54,4.4,84,In Stock
ORD-01314,2025-01-18,2025,1,Australia,Victoria,Company Website,35-44,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,909.01,0,0.0,3636.04,2360,1276.04,3.8,84,In Stock
ORD-01315,2025-02-26,2025,2,United States,Texas,Company Website,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,3,590,958.06,0.15,431.13,2443.05,1770,673.05,3.8,84,In Stock
ORD-01316,2024-07-30,2024,7,Germany,Berlin,Amazon,25-34,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,567.32,0,0.0,2836.6,1550,1286.6,3.5,82,In Stock
ORD-01317,2024-11-20,2024,11,Germany,Berlin,Amazon,18-24,Male,Accessories,Bottles,HydroBottle,Guardian,4,5,19.56,0.2,15.65,62.59,20,42.59,3.8,76,In Stock
ORD-01318,2024-03-28,2024,3,United States,California,Amazon,25-34,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,692.52,0,0.0,2077.56,1260,817.56,3.9,86,Low Stock
ORD-01319,2024-11-10,2024,11,United States,New York,Retail Partner,25-34,Male,Accessories,Lights,NightBeam Light Set,Apex,7,12,39.46,0.25,69.06,207.16,84,123.16,3.9,81,In Stock
ORD-01320,2024-06-16,2024,6,Germany,Bavaria,Company Website,35-44,Other,Accessories,Helmets,SafeRide Helmet,Apex,11,22,57.26,0.1,62.99,566.87,242,324.87,4.1,88,In Stock
ORD-01321,2024-09-12,2024,9,United States,Texas,Amazon,55+,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1934.29,0,0.0,1934.29,1200,734.29,4.5,95,In Stock
ORD-01322,2025-01-06,2025,1,Germany,Berlin,Company Website,18-24,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2145.04,0.1,214.5,1930.54,1200,730.54,4.9,95,In Stock
ORD-01323,2024-03-11,2024,3,Canada,British Columbia,Retail Partner,25-34,Other,Accessories,Lights,NightBeam Light Set,Apex,6,12,39.05,0.2,46.86,187.44,72,115.44,4.5,81,Low Stock
ORD-01324,2024-11-24,2024,11,United Kingdom,Wales,Company Website,25-34,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1141.54,0.25,856.15,2568.47,2280,288.47,5,91,Low Stock
ORD-01325,2024-09-15,2024,9,Canada,Quebec,Company Website,45-54,Female,Accessories,Helmets,SafeRide Helmet,Apex,2,22,58.49,0.1,11.7,105.28,44,61.28,4.5,88,In Stock
ORD-01326,2024-12-11,2024,12,United States,New York,Retail Partner,18-24,Other,Accessories,Bottles,HydroBottle,Guardian,12,5,18.87,0.1,22.64,203.8,60,143.8,4.1,76,In Stock
ORD-01327,2025-08-10,2025,8,United States,New York,Company Website,35-44,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1498.1,0.1,149.81,1348.29,900,448.29,5.0,93,In Stock
ORD-01328,2025-03-10,2025,3,Germany,Hamburg,Company Website,35-44,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,983.02,0.2,589.81,2359.25,1920,439.25,4.5,89,In Stock
ORD-01329,2025-04-05,2025,4,Australia,New South Wales,Amazon,18-24,Male,Accessories,Locks,SecureLock Pro,Guardian,7,18,52.26,0.15,54.87,310.95,126,184.95,4.2,85,Low Stock
ORD-01330,2025-01-17,2025,1,United States,Texas,Amazon,35-44,Other,Accessories,Lights,NightBeam Light Set,Apex,5,12,41.43,0,0.0,207.15,60,147.15,4.0,81,In Stock
ORD-01331,2024-03-13,2024,3,Canada,Alberta,Retail Partner,18-24,Male,Accessories,Locks,SecureLock Pro,Guardian,7,18,47.22,0.2,66.11,264.43,126,138.43,4.4,85,In Stock
ORD-01332,2024-04-03,2024,4,Australia,New South Wales,Amazon,45-54,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,685.23,0.2,548.18,2192.74,1680,512.74,4.5,86,In Stock
ORD-01333,2025-10-02,2025,10,France,Ile-de-France,Retail Partner,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2155.78,0.2,431.16,1724.62,1200,524.62,4.6,95,In Stock
ORD-01334,2025-03-29,2025,3,Canada,Ontario,Retail Partner,25-34,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1180.08,0,0.0,2360.16,1520,840.16,4.4,91,Low Stock
ORD-01335,2024-05-06,2024,5,Australia,New South Wales,Company Website,55+,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,942.44,0.05,94.24,1790.64,1180,610.64,4.1,84,Low Stock
ORD-01336,2025-06-02,2025,6,Australia,Victoria,Retail Partner,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,950.41,0.05,190.08,3611.56,2360,1251.56,4.3,84,In Stock
ORD-01337,2025-11-30,2025,11,United Kingdom,Scotland,Company Website,18-24,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1013.2,0.1,101.32,911.88,640,271.88,4.5,89,Low Stock
ORD-01338,2025-04-01,2025,4,United States,California,Amazon,55+,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,519.33,0.05,129.83,2466.82,1400,1066.82,3.8,79,In Stock
ORD-01339,2024-11-22,2024,11,Germany,Hamburg,Amazon,55+,Male,Accessories,Bottles,HydroBottle,Guardian,9,5,18.79,0.25,42.28,126.83,45,81.83,3.5,76,Low Stock
ORD-01340,2024-02-13,2024,2,Australia,Victoria,Company Website,45-54,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1487.26,0.1,297.45,2677.07,1800,877.07,4.6,93,Low Stock
ORD-01341,2025-04-08,2025,4,Canada,British Columbia,Retail Partner,25-34,Female,Accessories,Bottles,HydroBottle,Guardian,8,5,20.4,0.1,16.32,146.88,40,106.88,4.1,76,In Stock
ORD-01342,2025-01-09,2025,1,United States,Florida,Amazon,18-24,Female,Accessories,Locks,SecureLock Pro,Guardian,4,18,50.33,0,0.0,201.32,72,129.32,3.8,85,In Stock
ORD-01343,2025-04-28,2025,4,Canada,Quebec,Company Website,25-34,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,506.31,0,0.0,1012.62,560,452.62,4.2,79,Low Stock
ORD-01344,2025-05-13,2025,5,France,Provence-Alpes-Cote d'Azur,Retail Partner,18-24,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2145.23,0.1,429.05,3861.41,2400,1461.41,5,95,In Stock
ORD-01345,2024-04-18,2024,4,United States,New York,Company Website,45-54,Male,Accessories,Bottles,HydroBottle,Guardian,9,5,18.76,0.15,25.33,143.51,45,98.51,3.9,76,Low Stock
ORD-01346,2024-11-11,2024,11,Australia,New South Wales,Retail Partner,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,513.73,0.25,385.3,1155.89,840,315.89,4.5,79,In Stock
ORD-01347,2025-01-17,2025,1,Australia,New South Wales,Company Website,25-34,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,478.14,0.1,239.07,2151.63,1400,751.63,3.7,79,In Stock
ORD-01348,2025-10-11,2025,10,Germany,Hamburg,Amazon,35-44,Other,Accessories,Helmets,SafeRide Helmet,Apex,7,22,62.14,0.15,65.25,369.73,154,215.73,4.4,88,In Stock
ORD-01349,2025-08-09,2025,8,Canada,British Columbia,Amazon,55+,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,908.95,0.15,545.37,3090.43,2360,730.43,4.4,84,In Stock
ORD-01350,2024-03-24,2024,3,France,Occitanie,Amazon,35-44,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1968.18,0.2,1180.91,4723.63,3600,1123.63,4.7,95,In Stock
ORD-01351,2024-05-26,2024,5,United Kingdom,England,Amazon,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2063.57,0,0.0,2063.57,1200,863.57,4.5,95,In Stock
ORD-01352,2025-05-11,2025,5,United Kingdom,Wales,Retail Partner,18-24,Female,Accessories,Helmets,SafeRide Helmet,Apex,5,22,57.49,0.2,57.49,229.96,110,119.96,4.7,88,Low Stock
ORD-01353,2024-03-03,2024,3,Australia,New South Wales,Company Website,35-44,Male,Accessories,Helmets,SafeRide Helmet,Apex,10,22,57.95,0.05,28.98,550.52,220,330.52,4.0,88,Low Stock
ORD-01354,2024-05-27,2024,5,United Kingdom,England,Amazon,45-54,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,697.55,0,0.0,2790.2,1680,1110.2,4.5,86,Low Stock
ORD-01355,2025-01-26,2025,1,France,Ile-de-France,Company Website,35-44,Male,Accessories,Lights,NightBeam Light Set,Apex,9,12,37.6,0.05,16.92,321.48,108,213.48,4.0,81,In Stock
ORD-01356,2025-08-23,2025,8,Canada,Quebec,Company Website,25-34,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,742.9,0,0.0,742.9,420,322.9,4.4,86,In Stock
ORD-01357,2025-01-19,2025,1,France,Ile-de-France,Retail Partner,35-44,Female,Accessories,Locks,SecureLock Pro,Guardian,8,18,48.61,0.2,77.78,311.1,144,167.1,4.3,85,Low Stock
ORD-01358,2025-08-02,2025,8,France,Ile-de-France,Amazon,18-24,Male,Accessories,Helmets,SafeRide Helmet,Apex,2,22,61.55,0.2,24.62,98.48,44,54.48,4.6,88,In Stock
ORD-01359,2024-06-04,2024,6,United States,Washington,Amazon,45-54,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,1047.06,0,0.0,2094.12,1280,814.12,4.6,89,In Stock
ORD-01360,2025-07-12,2025,7,United States,Washington,Amazon,25-34,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1559.4,0.1,467.82,4210.38,2700,1510.38,4.6,93,In Stock
ORD-01361,2024-06-11,2024,6,United States,New York,Amazon,45-54,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,929.4,0,0.0,1858.8,1180,678.8,4.0,84,Low Stock
ORD-01362,2024-02-13,2024,2,Canada,British Columbia,Retail Partner,45-54,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,990.54,0.15,297.16,1683.92,1280,403.92,4.4,89,In Stock
ORD-01363,2025-06-06,2025,6,United Kingdom,Scotland,Company Website,18-24,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,670.23,0.15,402.14,2278.78,1680,598.78,4.2,86,In Stock
ORD-01364,2025-12-19,2025,12,United States,Washington,Retail Partner,55+,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,487.85,0.25,609.81,1829.44,1400,429.44,4.0,79,In Stock
ORD-01365,2024-09-29,2024,9,France,Occitanie,Company Website,45-54,Male,Accessories,Helmets,SafeRide Helmet,Apex,8,22,62.45,0,0.0,499.6,176,323.6,4.3,88,In Stock
ORD-01366,2025-10-28,2025,10,United Kingdom,Scotland,Company Website,25-34,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,751.99,0.15,451.19,2556.77,1680,876.77,4.0,86,In Stock
ORD-01367,2024-04-25,2024,4,United States,Florida,Amazon,55+,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1257.47,0,0.0,2514.94,1520,994.94,4.5,91,In Stock
ORD-01368,2025-01-04,2025,1,Germany,Bavaria,Company Website,25-34,Other,Accessories,Locks,SecureLock Pro,Guardian,12,18,50.16,0,0.0,601.92,216,385.92,3.9,85,Low Stock
ORD-01369,2024-01-25,2024,1,United Kingdom,England,Company Website,55+,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,878.17,0.05,87.82,1668.52,1180,488.52,4.3,84,In Stock
ORD-01370,2025-05-18,2025,5,Germany,Hamburg,Amazon,55+,Male,Accessories,Locks,SecureLock Pro,Guardian,5,18,50.48,0,0.0,252.4,90,162.4,4.0,85,Low Stock
ORD-01371,2024-01-12,2024,1,United Kingdom,England,Retail Partner,25-34,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,573.56,0.1,229.42,2064.82,1240,824.82,4.1,82,In Stock
ORD-01372,2025-01-16,2025,1,United States,New York,Amazon,35-44,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1482.02,0,0.0,4446.06,2700,1746.06,4.6,93,In Stock
ORD-01373,2024-09-26,2024,9,Germany,Berlin,Retail Partner,55+,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1166.26,0.1,116.63,1049.63,760,289.63,4.8,91,In Stock
ORD-01374,2024-10-03,2024,10,United States,Washington,Company Website,45-54,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2078.83,0.2,415.77,1663.06,1200,463.06,5.0,95,In Stock
ORD-01375,2024-02-08,2024,2,Germany,Hesse,Company Website,35-44,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2151.88,0,0.0,4303.76,2400,1903.76,4.6,95,In Stock
ORD-01376,2025-05-05,2025,5,Canada,Quebec,Amazon,18-24,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,685.39,0,0.0,2056.17,1260,796.17,4.2,86,In Stock
ORD-01377,2025-03-21,2025,3,France,Provence-Alpes-Cote d'Azur,Company Website,45-54,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2119.54,0.2,423.91,1695.63,1200,495.63,4.9,95,In Stock
ORD-01378,2024-06-16,2024,6,United Kingdom,Wales,Company Website,45-54,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,483.5,0.15,362.62,2054.88,1400,654.88,4.0,79,In Stock
ORD-01379,2025-08-17,2025,8,Germany,Hamburg,Company Website,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1937.42,0.05,193.74,3681.1,2400,1281.1,4.5,95,In Stock
ORD-01380,2024-03-29,2024,3,France,Occitanie,Retail Partner,25-34,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1032.88,0.05,154.93,2943.71,1920,1023.71,3.9,89,In Stock
ORD-01381,2024-12-17,2024,12,France,Provence-Alpes-Cote d'Azur,Retail Partner,45-54,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,1059.58,0.15,794.68,4503.22,3200,1303.22,3.8,89,Low Stock
ORD-01382,2025-03-05,2025,3,United States,Washington,Retail Partner,25-34,Other,Accessories,Helmets,SafeRide Helmet,Apex,2,22,56.85,0.15,17.05,96.65,44,52.65,4.0,88,In Stock
ORD-01383,2024-08-20,2024,8,Australia,Queensland,Retail Partner,45-54,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,495.16,0,0.0,1980.64,1120,860.64,4.0,79,Low Stock
ORD-01384,2025-08-13,2025,8,United Kingdom,Wales,Amazon,25-34,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1468.05,0,0.0,4404.15,2700,1704.15,4.4,93,In Stock
ORD-01385,2024-01-01,2024,1,France,Ile-de-France,Amazon,55+,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2079.64,0,0.0,2079.64,1200,879.64,4.6,95,In Stock
ORD-01386,2024-04-08,2024,4,Canada,Ontario,Retail Partner,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,675.05,0.05,33.75,641.3,420,221.3,4.6,86,In Stock
ORD-01387,2024-09-16,2024,9,Germany,Bavaria,Amazon,35-44,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1502.58,0.2,601.03,2404.13,1800,604.13,4.5,93,In Stock
ORD-01388,2025-09-26,2025,9,France,Occitanie,Amazon,45-54,Female,Accessories,Locks,SecureLock Pro,Guardian,11,18,46.82,0.15,77.25,437.77,198,239.77,3.9,85,In Stock
ORD-01389,2024-12-25,2024,12,United States,New York,Retail Partner,45-54,Male,Accessories,Bottles,HydroBottle,Guardian,9,5,19.09,0.1,17.18,154.63,45,109.63,3.4,76,Low Stock
ORD-01390,2025-01-24,2025,1,United States,Florida,Retail Partner,18-24,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,4,760,1223.8,0.05,244.76,4650.44,3040,1610.44,4.2,91,In Stock
ORD-01391,2025-01-23,2025,1,Australia,Victoria,Amazon,55+,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,5,590,858.06,0.1,429.03,3861.27,2950,911.27,3.9,84,Low Stock
ORD-01392,2024-04-07,2024,4,United States,Texas,Retail Partner,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,12,12,41.79,0,0.0,501.48,144,357.48,4.4,81,In Stock
ORD-01393,2024-10-08,2024,10,Australia,Queensland,Amazon,45-54,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1565.2,0.2,939.12,3756.48,2700,1056.48,4.6,93,In Stock
ORD-01394,2024-06-15,2024,6,United States,New York,Amazon,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,7,12,37.61,0.1,26.33,236.94,84,152.94,4.1,81,In Stock
ORD-01395,2025-05-12,2025,5,Canada,Ontario,Company Website,55+,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1600.49,0.2,960.29,3841.18,2700,1141.18,4.6,93,In Stock
ORD-01396,2024-08-22,2024,8,Australia,Victoria,Retail Partner,55+,Male,Accessories,Bottles,HydroBottle,Guardian,3,5,18.46,0,0.0,55.38,15,40.38,3.7,76,In Stock
ORD-01397,2025-03-24,2025,3,Germany,Hamburg,Company Website,45-54,Male,Accessories,Bottles,HydroBottle,Guardian,8,5,19.8,0,0.0,158.4,40,118.4,4.0,76,In Stock
ORD-01398,2024-10-12,2024,10,Germany,Hesse,Company Website,45-54,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1180.01,0,0.0,1180.01,760,420.01,4.4,91,Low Stock
ORD-01399,2025-06-03,2025,6,Canada,British Columbia,Retail Partner,35-44,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1152.51,0,0.0,1152.51,760,392.51,4.6,91,In Stock
ORD-01400,2024-09-26,2024,9,Germany,Bavaria,Amazon,25-34,Male,Accessories,Locks,SecureLock Pro,Guardian,4,18,49.18,0.15,29.51,167.21,72,95.21,4.3,85,In Stock
